url_name,mean,median
mesas_waltz,20.526315789473685,15
fragor_prime_blueprint,22.714285714285715,14
sands_of_inaros,41.333333333333336,21.5
fragor_prime_handle,31.2,20
vauban_prime_systems,97.33333333333333,85
scattering_inferno,30,20
kaszas_handle,17.076923076923077,15
tesla_bank,24.333333333333332,20.0
guided_effigy,28.8,25
lasting_covenant,22,15.0
razorwing_blitz,23.75,17.0
magus_cloud,57.65,36.5
revenge,13.285714285714286,10
corrupt_charge,16.357142857142858,10.0
equilibrium,87.84,88
carrier_prime_cerebrum,61,44
final_harbinger,26.77777777777778,20
burston_prime_set,19.357142857142858,10.0
loki_prime_set,222.6818181818182,186.5
nova_prime_set,142.75,117.0
nyx_prime_set,94.8,75
soma_prime_set,123.17647058823529,90
twitch,21,9.0
venomous_rise,err,err
adrenaline_boost,14,14
blind_shot,err,err
kill_switch,34,34
saryn_prime_chassis,84.31818181818181,85.0
hunter_munitions,24.727272727272727,20
tiberon_prime_receiver,15,10
meteor_munitions,err,err
arcane_acceleration,122.48,146.5
augur_seeker,14.25925925925926,10
momentary_pause,err,err
eternal_war,30.2,20.0
boltor_prime_barrel,21.9,20.0
gladiator_rush,15.368421052631579,10
vigilante_vigor,14.15,5.0
braton_prime_receiver,7.916666666666667,4.5
overcharge_detectors,err,err
overview,25,22
prize_kill,err,err
quick_charge,err,err
primed_rifle_ammo_mutation,207.03846153846155,185.0
razor_munitions,err,err
arcane_arachne,25.93103448275862,20
arcane_momentum,22.903225806451612,15
arcane_precision,164.48387096774192,220
calm_and_frenzy,22.75,20.0
peaceful_provocation,25.75,22.5
saryn_prime_systems,15.515151515151516,10
delta_beacon,25,25
nikana_prime_blueprint,12.375,10.0
recover,err,err
nikana_prime_blade,30.555555555555557,20.0
pyroclastic_flow,24.333333333333332,20
galvanized_blade,21.333333333333332,14
zephyr_prime_neuroptics,10.375,8.5
zephyr_prime_set,104.25806451612904,99
gnashing_payara,11.6,5
kronen_prime_blueprint,8.6,5
tiberon_prime_barrel,33.5,25.0
kronen_prime_blade,60.285714285714285,42.5
winds_of_purity,47.42857142857143,35
retribution,13.416666666666666,8.0
live_wire,22.857142857142858,15
ivara_prime_set,99.8974358974359,80
proof_fragment,51.5,51.5
empowered_quiver,24,17.0
insatiable,26.153846153846153,19
vigorous_swap,94.97058823529412,107.5
anemic_agility,17.441176470588236,10.0
rolling_guard,80.86486486486487,70
muzzle_flash,28.88888888888889,20
grineer_forest_water_pump_scene,100,100
exodia_might,98,90
avenging_truth,45,45
mirage_prime_neuroptics,11.23076923076923,9
teshins_refuge_scene,300,300.0
ballistica_prime_upper_limb,17,9.0
dual_rounds,71.76190476190476,54
orvius_blade,10.071428571428571,4.0
burdened_magazine,15.9375,5.0
nami_skyla_prime_blueprint,16.875,12.0
sonic_boost,41.666666666666664,40
pax_bolt,36.8,30
akjagara_prime_set,157.2,115.0
akjagara_prime_link,12,9.0
magus_melt,104.3529411764706,20
resolute_focus,36.333333333333336,37.5
magus_firewall,188.57142857142858,200
magus_destruct,200.375,230.0
desiccations_curse,27.857142857142858,25
stradavar_prime_barrel,7.533333333333333,5
stradavar_prime_stock,12.727272727272727,10
repair_kit,18,17.5
aero_periphery,16.7,10.0
anti_grav_array,54.75,45.0
aero_agility,96,87.5
kavats_grace,111.8,100
stasis_field,err,err
tractor_beam,err,err
proton_snap,19.615384615384617,10
ventkids_clubhouse_scene,180,180
gas_city_lower_foyer_scene,21.8,10
gas_city_corridors_scene,30,30
gas_city_regulators_scene,15,12.5
primed_chamber,3730.34375,500.0
odonata_prime_wings,39.714285714285715,30
seeking_fury,10.642857142857142,7.5
eidolon_naramon_lens,125,125
meteor_crash,15.23076923076923,10
tiberon_prime_stock,42.333333333333336,25
magus_husk,75.25,42.5
magus_elevate,44.44,35
hunter_recovery,16.071428571428573,12.5
guardian,16,16
mirage_prime_set,122.77777777777777,100.0
smoke_shadow,23.357142857142858,15.0
spectra_vandal_handle,24.88888888888889,19
spectra_vandal_blueprint,17.53846153846154,10
shatter_burst,19.9,9.5
breach_quanta,40,40.0
tether,25,25.0
prisma_twin_gremlins,124.61538461538461,100
celestial_nightfall,err,err
primed_charged_shell,139.3,130.0
akjagara_prime_barrel,42,30
charged_bullets,22.228571428571428,15
particle_ram,109.22222222222223,130
blackout_pulse,80.52631578947368,36
sabot_rounds,52.5,49.5
rubico_prime_receiver,10.642857142857142,8.0
galatine_prime_blade,12.2,9
gram_prime_set,46.25,30.0
sancti_tigris,67.33333333333333,40
rubico_prime_stock,16.357142857142858,11.5
nekros_prime_blueprint,79.6,75.0
trinity_prime_systems,26,20.0
pistol_amp,20.263157894736842,10
preparation,91.5609756097561,115
titania_prime_chassis,11.454545454545455,10
corinth_prime_stock,26.166666666666668,15.0
corinth_prime_blueprint,10.538461538461538,9
titania_prime_systems,56.22222222222222,48
necramech_intensify,26.413793103448278,19
fury,13.666666666666666,8.5
citrine_antitoxin,95,95
pathocyst_subcortex,13.090909090909092,7
atlas_prime_systems,11.444444444444445,8.0
atlas_prime_neuroptics,74.14285714285714,70
atlas_prime_blueprint,9.1875,5.0
dethcube_prime_systems,10.75,9.0
pyrana_prime_set,103.4,85
savage_silence,23.333333333333332,19.5
reaping_chakram,23.5,15.0
supra_vandal,111.86666666666666,98
limbo_prime_blueprint,10.588235294117647,9
braton_vandal_barrel,14.090909090909092,10
ravage,13.782608695652174,5
destreza_prime_blueprint,8.272727272727273,5
master_key,21.666666666666668,12.5
out_of_sight,30,10
khra,17.833333333333332,14.5
lohk,21.875,15.0
blood_for_ammo,20.125,12.5
failsafe,16.785714285714285,10.0
blood_for_energy,30.375,17.5
xata,20.470588235294116,15
split_flights,126.44444444444444,120
gram_prime_blade,10.833333333333334,5.0
voltaic_strike,86.55555555555556,74.5
limbo_prime_chassis,78.63636363636364,70
ayatan_anasa_sculpture,14.55,13.5
lato_vandal_receiver,12,10
tek_assault,50.22222222222222,30
tek_gravity,12,8
tek_collateral,13.909090909090908,11.0
synth_charge,20.625,10.0
mecha_overdrive,28.375,18.0
star_divide,err,err
spira_prime_blade,31.466666666666665,20
snipetron_vandal_receiver,29.5,14.5
energy_field,14.692307692307692,10
zodiac_shred,25.2,15.0
air_thrusters,50,50
primed_regen,164.1764705882353,179.5
rifle_aptitude,16.083333333333332,10.0
augur_pact,11.206896551724139,5
fatal_teleport,23.272727272727273,15
proboscis,38.666666666666664,36
furor,15.1,11.5
virulent_scourge,16.444444444444443,10.0
lex_prime_receiver,7.6923076923076925,5
slay_board,45.6,60
mesa_prime_neuroptics,59.18181818181818,50
redeemer_prime_handle,81.22222222222223,70
critical_focus,38.48780487804878,35
ammo_chain,17.1,12.5
cetus_scene,err,err
ion_infusion,17.75,15.0
wolf_sledge_handle,22.8125,10.0
equinox_prime_set,111.06451612903226,97
necramech_seismic_wave,23,12.5
necramech_stretch,31.625,12.5
granum_void_scene,18,8.5
bhisaj_bal,57.833333333333336,55.0
necramech_deflection,34.416666666666664,15.0
botanist,88.66666666666667,70
combo_fury,102.6,90.0
guandao_prime_set,56.78947368421053,50
zakti_prime_set,44.94736842105263,30
residual_boils,51.38461538461539,10
sporothrix_receiver,51.666666666666664,42.5
necramech_flow,25.84375,18.0
volatile_parasite,34,34.5
residual_viremia,16.142857142857142,10
residual_malodor,40.266666666666666,19
mach_crash,25.333333333333332,19
volatile_rebound,28.46153846153846,20
sporothrix_barrel,55.666666666666664,47.0
ayatan_kitha_sculpture,50,25
theorem_contagion,106.83333333333333,71.5
morgha_receiver,err,err
cortege_receiver,err,err
voidrig_engine,38.55555555555556,30
necramech_augur,63.6,85
bonewidow_engine,63.6,60
cedo_stock,50,50
adaptation,69.73913043478261,30.0
sharpshooter,74.83333333333333,52.5
power_donation,35.92,30
cautious_shot,112.9090909090909,115.0
counter_pulse,31.875,22.5
baza_prime_barrel,8.714285714285714,5
aksomati_prime_barrel,13.428571428571429,10
grendel_systems_locator,49,50
spectra_vandal_chassis,27.714285714285715,20
spectra_vandal_set,126.11111111111111,100
primed_smite_grineer,184.29787234042553,175
sentient_concourse_scene,err,err
grendel_chassis_locator,44.166666666666664,45.0
fire_suppression,19.25,10.0
ion_burn,20.333333333333332,10
battle_forge,29,24.5
mending_splinters,24.333333333333332,20
despoil,18.657894736842106,13.5
enveloping_cloud,26.25,25.0
jet_stream,29,20
corvas_barrel,19,15.0
no_current_leap,err,err
patagium,20.2,21
prisma_skana,110.3,92.5
bronco_prime_set,26.818181818181817,24
astral_slash,32.333333333333336,15
zephyr_prime_systems,54.833333333333336,47.0
duality,21.8,20
push_and_pull,err,err
efficient_transferral,17.761904761904763,10
gas_city_upper_logistics_scene,10,10
lua_zenurik_lens,99.11764705882354,65
lapis_antitoxin,95,95
vermillion_antitoxin,err,err
exposing_harpoon,100,100
efficient_beams,199.28571428571428,180
companion_weapon_riven_mod_(veiled),45.25,45.5
beryl_antitoxin,95,95
meticulous_aim,40,40.0
lua_lens_blueprint,18.785714285714285,10.0
lua_madurai_lens,65.66666666666667,55
topaz_antitoxin,95,95
amethyst_antitoxin,95,95
lua_vazarin_lens,55.473684210526315,30
lua_naramon_lens,73,40.0
arcane_tanker,142.2173913043478,150
arcane_pistoleer,202.46666666666667,245
pathocyst_blueprint,16,7
pathocyst_blade,42.666666666666664,40
pathocyst_set,101.3,100.0
concentrated_arrow,23.916666666666668,20.0
ash_prime_set,212.1304347826087,190
limbo_prime_neuroptics,63,51.5
energy_transfer,25.272727272727273,20
smeeta_kavat_imprint,105.85714285714286,45
chroma_prime_blueprint,8.692307692307692,5
ayatan_zambuka_sculpture,64.5,69.0
auto_breach,19,10.5
untraceable,27.09090909090909,15
vome,23.533333333333335,15
fass,22.866666666666667,15
twin_vipers_wraith_barrels,54.666666666666664,74
marquise_thyst,4.428571428571429,4
sahasa_kubrow_imprint,41.5,20.0
huras_kubrow_imprint,68,49.5
goblite_tears,10,10
nitro_boost,31.77777777777778,20
extreme_velocity,36.9,30.0
pax_charge,33.69230769230769,34.0
mesa_prime_set,127.46341463414635,109
mesa_prime_systems,57.333333333333336,50
mesa_prime_chassis,10.714285714285714,10
magus_revert,93,79.0
intruder_stasis,15.25,14.0
hyperstrike,11.3,4.5
predator,28.5,30.0
conic_nozzle,14.384615384615385,10
ripload,20.75,14.5
pennant_blueprint,55.94117647058823,35
form_up,41.142857142857146,50
quellor_blueprint,39.214285714285715,29.5
seeker_volley,64.57142857142857,75
reactive_storm,23.8125,20.0
synoid_simulor,66.66666666666667,45.0
rubico_prime_blueprint,50.666666666666664,40.0
trinity_prime_chassis,24.571428571428573,15
growing_power,47.37931034482759,39
blood_for_life,24.8,15
jahu,18.571428571428573,14.0
ris,17.77777777777778,14.0
netra,22.25,15.0
ivara_prime_blueprint,16.818181818181817,10
aksomati_prime_blueprint,8.125,4.0
shedu_handle,19.88888888888889,16.5
spectra_vandal_barrel,39.75,34.5
vasca_kavat_imprint,39.833333333333336,22.5
primed_smite_corrupted,193.10526315789474,154.5
grendel_neuroptics_locator,42.333333333333336,42.5
forward_artillery,95.5,110.0
munitions_vortex,15.88888888888889,5
chamber_of_the_lotus_scene,85,85.0
seeking_shuriken,19.61904761904762,15
shocking_speed,27.5,22.5
arcane_avenger,165.8125,216.5
nekros_prime_set,210.85714285714286,192.5
arcane_phantasm,31.785714285714285,10.0
nekros_prime_systems,86.15,72.0
chroma_prime_systems,20.7,14.0
last_herald,err,err
arcane_rage,69.25,65.0
chroma_prime_chassis,10.8125,10.0
galatine_prime_set,103,80.0
chroma_prime_neuroptics,39.25,24.0
akjagara_prime_blueprint,9.666666666666666,6.0
strain_infection,66.66666666666667,25
quick_escape,34.333333333333336,27.0
void_hole,89.9,90.0
death_blossom,85,95.0
sentient_altar_scene,err,err
zylok,142.58333333333334,124.5
galatine_prime_handle,10.454545454545455,10
cold_arrival,52,62.0
vexing_retaliation,26.88888888888889,20
magus_lockdown,91.74193548387096,100
chesa_kubrow_imprint,53.5,22.5
rakta_cernos,71.4,50.0
pop_top,47.2,60
dual_kamas_prime_blade,82.8,80.0
controlled_slide,26.875,25.0
mending_shot,122.46153846153847,145
ironclad_flight,34.857142857142854,30
pangolin_prime_handle,12.166666666666666,8.5
corinth_prime_set,96.70588235294117,70
pangolin_prime_blueprint,25.125,17.5
overloader,15.11111111111111,10
corinth_prime_barrel,60.411764705882355,50
corinth_prime_receiver,12.133333333333333,9
damaged_necramech_casing,6.153846153846154,3
stellated_necrathene,5.1,2.5
purged_dagonic,10,10
transfusion,10,10.0
carnis_carapace,11.9,9.5
jugulus_carapace,76.25,72.5
sly_devolution,55,55
blast_shield,err,err
iatric_mycelium,err,err
deimos_vault_scene,err,err
deimos_chamber_scene,err,err
deimos_breakthrough_scene,err,err
necramech_streamline,33.125,22.5
grineer_galleon_cargo_scene,err,err
orbiter_scene,600,600.0
artillery_battery_scene,err,err
deimos_catacombs_scene,99.5,99.5
deimos_tunnels_scene,99,99
damzav_vati,50.5,45.0
hata_satya,50.888888888888886,40
zazvat_kar,53.57142857142857,60
corpus_depository_scene,9.555555555555555,5
necramech_hydraulics,32.63636363636363,20
necramech_blitz,37.875,17.5
gas_city_element_distribution_scene,21.666666666666668,25
necramech_fury,25.8,10
deimos_downfall_scene,99,99
guandao_prime_blade,19.5,16.5
zakti_prime_blueprint,21.357142857142858,10.5
guandao_prime_handle,27.571428571428573,18
zakti_prime_barrel,12.714285714285714,4
nezha_prime_systems,8.944444444444445,4.5
nezha_prime_chassis,30.53846153846154,20
zakti_prime_receiver,13.875,8.0
nezha_prime_neuroptics,41.333333333333336,25
nezha_prime_set,87.07692307692308,65
necramech_drift,21.6,10.0
sporothrix_stock,67,50
arum_spinosa_rivet,77,70.0
martyr_symbiosis,43.4,45.0
necramech_friction,24.88888888888889,10.0
necramech_repair,90,75
voidrig_casing,35.666666666666664,27.5
morgha_set,286,230
ceti_lacera_blueprint,75.27272727272727,45.0
necramech_rage,57.95454545454545,40.0
morgha_barrel,err,err
voidrig_capsule,31.181818181818183,20
basmu_blueprint,80.63157894736842,50
voidrig_weapon_pod,30.8,20.0
cedo_blueprint,29.5,29.5
octavia_prime_blueprint,37.833333333333336,27.0
tenora_prime_blueprint,6.2727272727272725,5
tenora_prime_receiver,21.285714285714285,15.0
pandero_prime_set,34.57692307692308,20.0
tenora_prime_stock,6.166666666666667,4.0
tenora_prime_set,56.81818181818182,44.5
pandero_prime_barrel,6.9,4.5
tenora_prime_barrel,16.133333333333333,10
octavia_prime_chassis,15.666666666666666,10.0
octavia_prime_neuroptics,9.5,5.0
pandero_prime_receiver,22,15
octavia_prime_systems,10.035714285714286,5.0
pandero_prime_blueprint,10.75,5.0
octavia_prime_set,72.84745762711864,50
primed_chilling_grasp,142.7560975609756,120.0
equilibrium_(steam_pinnacle_pack),err,err
mark_of_the_beast,140.33333333333334,114.5
nihils_oubliette_(key),111,114.5
baro_void_signal_(key),70,45
requiem_iv_relic,3.5714285714285716,4
requiem_iii_relic,4.1,3.5
requiem_ii_relic,4.090909090909091,4
requiem_i_relic,3.4444444444444446,3
axi_h3_relic,20,20
axi_o2_relic,err,err
axi_k2_relic,25,25.0
axi_r1_relic,120,120
axi_b2_relic,err,err
axi_l5_relic,32.5,32.5
axi_p1_relic,80,80
axi_m1_relic,100,100
axi_d1_relic,20,20
axi_g2_relic,err,err
axi_o1_relic,30,30.0
axi_v8_relic,19.666666666666668,20
axi_h2_relic,80,80
axi_c2_relic,err,err
axi_a10_relic,20,20
axi_t5_relic,50,50
axi_t4_relic,7,7
axi_g4_relic,30,30
axi_h1_relic,200,200
axi_s5_relic,23,10.5
axi_v9_relic,24.333333333333332,12.5
axi_e2_relic,12.5,12.5
axi_s3_relic,23.333333333333332,10
axi_b1_relic,err,err
axi_e1_relic,22.8,22
axi_a2_relic,6,6
axi_t6_relic,err,err
axi_c6_relic,20,20.0
axi_w2_relic,15,15
axi_a13_relic,err,err
axi_o5_relic,20,20.0
axi_s6_relic,35.333333333333336,50
axi_c1_relic,err,err
axi_s8_relic,25,25
axi_v10_relic,15,15
axi_s7_relic,err,err
axi_z1_relic,50,50
axi_v5_relic,100,100
axi_a3_relic,16.666666666666668,20
axi_v7_relic,40,40.0
axi_c4_relic,50,50
axi_l3_relic,50,50
axi_h4_relic,50,50
axi_r2_relic,50,50.0
axi_a5_relic,22.5,22.5
axi_s4_relic,35,35
axi_v4_relic,err,err
axi_l4_relic,26,24.0
axi_a4_relic,10,10
axi_l2_relic,12.5,12.5
axi_o3_relic,43.75,37.5
axi_k3_relic,172.33333333333334,12
axi_g1_relic,100,100
axi_t1_relic,50,50
axi_a9_relic,err,err
axi_p3_relic,50,50
axi_d2_relic,err,err
axi_b3_relic,30,30.0
axi_a8_relic,err,err
axi_w1_relic,22,14.5
axi_b4_relic,50,50
axi_c5_relic,50,50
axi_a11_relic,err,err
axi_n3_relic,err,err
axi_v6_relic,38.333333333333336,50
axi_n5_relic,33.333333333333336,35
axi_n4_relic,30,30
axi_v3_relic,err,err
axi_n2_relic,25,25.0
axi_v2_relic,err,err
axi_k5_relic,80,80
axi_t2_relic,err,err
axi_s2_relic,37.5,37.5
axi_l1_relic,49.5,49.5
axi_a1_relic,20,20.0
axi_n1_relic,35,35.0
axi_o4_relic,50,50
axi_k4_relic,9,9
axi_c3_relic,80,80
axi_k1_relic,15,15
axi_a12_relic,20,20.0
axi_h5_relic,22,10
axi_v1_relic,err,err
axi_t3_relic,10,10
axi_g3_relic,err,err
axi_r3_relic,err,err
axi_a6_relic,err,err
axi_p2_relic,err,err
axi_a7_relic,34.57142857142857,35
axi_n6_relic,35,35.0
axi_s1_relic,15,15
neo_z1_relic,15,15
neo_b4_relic,11,10
neo_k1_relic,23.25,5.0
neo_n7_relic,25.333333333333332,20
neo_b3_relic,err,err
neo_n6_relic,30,30
neo_r2_relic,10,10
neo_z3_relic,err,err
neo_s12_relic,err,err
neo_b2_relic,23.2,25
neo_o1_relic,18.333333333333332,20
neo_s6_relic,err,err
neo_v5_relic,11,10
neo_r4_relic,11.333333333333334,10
neo_m3_relic,7.6,7
neo_p1_relic,6.666666666666667,5
neo_i2_relic,9.5,10.0
neo_b1_relic,err,err
neo_s13_relic,14.727272727272727,10
neo_n5_relic,62.5,62.5
neo_r1_relic,12,12.0
neo_t1_relic,err,err
neo_s5_relic,23.25,22.5
neo_n15_relic,6.5,6.5
neo_b7_relic,4,4.0
neo_p2_relic,3,3
neo_z7_relic,4,4
neo_n14_relic,4.5,4.5
neo_g3_relic,15,15
neo_n11_relic,21.333333333333332,20
neo_n4_relic,30,30.0
neo_v9_relic,20,20.0
neo_n12_relic,16.75,18.5
neo_e2_relic,err,err
neo_z6_relic,err,err
neo_s14_relic,err,err
neo_n13_relic,err,err
neo_d2_relic,err,err
neo_v4_relic,42.5,42.5
neo_v6_relic,15,15
neo_m1_relic,15.6,10
neo_s9_relic,err,err
neo_m2_relic,6.333333333333333,5
neo_z2_relic,7,7.0
neo_n9_relic,err,err
neo_a1_relic,err,err
neo_v8_relic,100,100
neo_b5_relic,10,10.0
neo_v7_relic,21,10.0
neo_n8_relic,11.571428571428571,10
neo_l1_relic,13,9.5
neo_v3_relic,16,16
neo_v2_relic,15.6,10
neo_g2_relic,11,10
neo_r3_relic,13.333333333333334,15
neo_z5_relic,8,5
neo_i1_relic,17.5,17.5
neo_t3_relic,10,10.0
neo_n3_relic,err,err
neo_h1_relic,15,10
neo_s8_relic,10,10
neo_s7_relic,4.5,5.0
neo_s3_relic,14,14.0
neo_d1_relic,err,err
neo_c1_relic,err,err
neo_n10_relic,15,15
neo_s11_relic,err,err
neo_e1_relic,err,err
neo_f1_relic,40,40
neo_v1_relic,20,20
neo_n2_relic,500,500
neo_h2_relic,8,8
neo_a2_relic,2,2
neo_g1_relic,err,err
neo_k2_relic,err,err
neo_n1_relic,20,20
neo_b6_relic,4,4.0
neo_s2_relic,30,30
neo_a3_relic,6,6
neo_z4_relic,err,err
neo_t2_relic,5.5,4.5
neo_a4_relic,16,16.0
neo_s10_relic,30.5,30.5
neo_s1_relic,45.25,35.0
meso_t2_relic,12,12
meso_t1_relic,12.5,12.5
meso_o2_relic,5,5
meso_s6_relic,35,35
meso_m1_relic,1000,1000
meso_v5_relic,50,50
meso_n7_relic,err,err
meso_k2_relic,15,15
meso_a2_relic,6,6
meso_n4_relic,35,35
meso_s5_relic,24.5,24.5
meso_o1_relic,err,err
meso_c5_relic,8,8
meso_r3_relic,10,10.0
meso_e4_relic,12,12.5
meso_v4_relic,err,err
meso_n8_relic,20.625,18.0
meso_s4_relic,err,err
meso_n6_relic,35,15
meso_n3_relic,err,err
meso_f2_relic,32.57142857142857,20
meso_t4_relic,err,err
meso_d6_relic,err,err
meso_p4_relic,4,4
meso_o4_relic,21.666666666666668,20
meso_s3_relic,100,100
meso_n11_relic,100,100
meso_d5_relic,10,10
meso_g2_relic,err,err
meso_c6_relic,5,5
meso_v3_relic,61,61.0
meso_k1_relic,20,20
meso_h1_relic,12,12
meso_m2_relic,8,8
meso_a1_relic,err,err
meso_z2_relic,err,err
meso_p1_relic,err,err
meso_b3_relic,28,28.0
meso_c2_relic,err,err
meso_o3_relic,75,75
meso_s7_relic,37,6
meso_b2_relic,err,err
meso_z1_relic,err,err
meso_d2_relic,40,40.0
meso_f1_relic,35,35
meso_s2_relic,17.8,14
meso_l1_relic,18.333333333333332,20
meso_c4_relic,20,20
meso_r2_relic,20,20
meso_n9_relic,8,8
meso_b4_relic,6.666666666666667,6
meso_i1_relic,err,err
meso_k3_relic,13.5,13.5
meso_n10_relic,11.5,11.5
meso_p3_relic,err,err
meso_p2_relic,err,err
meso_s1_relic,err,err
meso_g1_relic,25,25.0
meso_c3_relic,69.5,69.5
meso_n5_relic,16.333333333333332,17
meso_v1_relic,err,err
meso_b1_relic,err,err
meso_e2_relic,10.5,10.5
meso_z3_relic,err,err
meso_m3_relic,8,8
meso_f3_relic,65,65.0
meso_e1_relic,45,45.0
meso_n2_relic,17.5,17.5
meso_v2_relic,err,err
meso_r1_relic,err,err
meso_d3_relic,15,15.0
meso_t3_relic,8,8
meso_s8_relic,err,err
meso_c1_relic,26.666666666666668,20
meso_e5_relic,err,err
meso_n1_relic,15,15
meso_e3_relic,12.5,12.5
meso_d4_relic,8,8.0
meso_w1_relic,err,err
meso_v6_relic,63.5,63.5
meso_s9_relic,109,109.0
meso_d1_relic,20,20.0
lith_h2_relic,8,8
lith_z1_relic,8,8
lith_b1_relic,525,525.0
lith_a2_relic,18.5,18.5
lith_l1_relic,err,err
lith_w1_relic,12,12
lith_v4_relic,20,20.0
lith_s6_relic,err,err
lith_n3_relic,19.75,17.0
lith_n4_relic,16.666666666666668,15
lith_m5_relic,7.2,6
lith_c6_relic,6,6
lith_c5_relic,34.75,16.0
lith_v6_relic,17,17
lith_v3_relic,15.666666666666666,10
lith_b4_relic,28.75,19.5
lith_n2_relic,err,err
lith_g1_relic,35.8,37.5
lith_i1_relic,err,err
lith_t5_relic,err,err
lith_g3_relic,5,5
lith_b8_relic,7.5,7.5
lith_d4_relic,err,err
lith_t3_relic,25,25
lith_s9_relic,err,err
lith_s5_relic,20,20
lith_c7_relic,err,err
lith_k4_relic,err,err
lith_t4_relic,err,err
lith_n6_relic,err,err
lith_b7_relic,err,err
lith_p5_relic,3.5,3.5
lith_d3_relic,err,err
lith_n5_relic,err,err
lith_p4_relic,15,15
lith_s4_relic,18,15
lith_s7_relic,8.5,8.5
lith_c2_relic,13.4,10
lith_k2_relic,err,err
lith_b6_relic,err,err
lith_m3_relic,9.666666666666666,9
lith_c4_relic,3.5,3.5
lith_m2_relic,27.666666666666668,28
lith_v2_relic,19.285714285714285,15
lith_o2_relic,80,80
lith_p1_relic,10,10
lith_t2_relic,25.5,9.5
lith_v5_relic,41,41.0
lith_b3_relic,15,15
lith_n1_relic,err,err
lith_k1_relic,10,10
lith_c1_relic,err,err
lith_w2_relic,11.1,10.0
lith_s10_relic,err,err
lith_p3_relic,err,err
lith_d2_relic,9,9
lith_m6_relic,13,13
lith_s3_relic,err,err
lith_h1_relic,35,35
lith_b2_relic,10,10
lith_t1_relic,12.333333333333334,7
lith_a1_relic,60,15.0
lith_m1_relic,20,20.0
lith_p2_relic,6,6
lith_a3_relic,5,5
lith_m4_relic,10,10.0
lith_g2_relic,65,65.0
lith_f2_relic,15,15.0
lith_v1_relic,42.5,42.5
lith_b5_relic,15,15
lith_c3_relic,12.5,12.5
lith_z2_relic,err,err
lith_o1_relic,7.5,7.5
lith_f1_relic,15,15
lith_m7_relic,9,9.0
lith_k5_relic,20,20
lith_s2_relic,15,15
lith_k3_relic,err,err
lith_d1_relic,7.2,9
lith_l2_relic,5,5
lith_s8_relic,8.142857142857142,10
lith_v8_relic,30,30.0
lith_v7_relic,29.75,30.0
lith_s1_relic,15,15
aquapulmo,8,8
ostimyr,10,10
vitreospina,7.25,7.5
cryptosuctus,err,err
barbisteo,3,3
kymaeros,err,err
amniophysi,6.5,6.5
lobotriscid,err,err
flagellocanth,12.333333333333334,12
glutinox,7.5,7.5
myxostomata,10.4,10
duroid,8,8.0
chondricord,9.5,7.5
charc_eel,err,err
goopolla,err,err
murkray,3.5714285714285716,3
sharrac,2.3333333333333335,2
karkina,2,2
mawfish,err,err
khut_khut,20,20
yogwun,20,20
tralok,err,err
mortus_lungfish,20,20
glappid,3.6666666666666665,3
norg,4.833333333333333,5.0
cuthol,5,5.0
mirewinder,err,err
sapcaddy,err,err
eye_eye,4,4
echowinder,err,err
brickie,err,err
kriller,2,2
synathid,6.133333333333334,5
charamote,3.25,3.5
tromyzon,6,4.5
scrubber,err,err
tink,err,err
recaster,5,5
longwinder,5,5
hemorrhage,22.4375,19.5
auto_omni,1000,1000
votive_onslaught,20.09090909090909,10
cordon,err,err
internal_bleeding,30.058823529411764,25
fortifying_fire,37.75,32.5
nautilus_cerebrum,40,22.5
nautilus_blueprint,31.25,20.0
protective_shots,20.166666666666668,11.5
crimson_fugue,77.07692307692308,10
scourging_warheads,15.4,10
worms_torment,17.2,10.0
defensive_fire,19,9
orgone_tuning_matrix,17.714285714285715,15
indomitable_matrix,28.285714285714285,20
nautilus_set,315,315.0
ironclad_matrix,20.384615384615383,10
granums_nemesis,11.363636363636363,5
onslaught_matrix,17.77777777777778,14
waveband_disruptor,35.5,33.5
nautilus_carapace,48,25.0
raider_matrix,20.2,14
phoenix_blaze,65.33333333333333,10
nautilus_systems,50,30
carmine_penta_receiver,23.636363636363637,15
carmine_penta_stock,34.166666666666664,22.5
carmine_penta_barrel,32.5,17.5
carmine_penta_blueprint,23.5,14.5
carmine_penta_set,157.1818181818182,100
athodai_blueprint,44.75,32.0
athodai_barrel,52.25,40.0
athodai_receiver,48.5,41.0
athodai_set,140,110.0
halikar_wraith,154.5,135.0
epitaph_receiver,16.166666666666668,9.0
epitaph_set,40.095238095238095,30
epitaph_barrel,20.88888888888889,13
epitaph_blueprint,14.666666666666666,10
deimos_depths_scene,16,10
deimos_heart_scene,28,25
deimos_cenote_scene,6,6
deimos_crypt_scene,5.75,5.0
infested_ship_hologram_scene,err,err
the_cold_below_scene,12,12.0
deimos_forsaken_scene,33.333333333333336,40
deimos_membrane_scene,7,6
deimos_verge_scene,16.666666666666668,5
axi_g5_relic,16.75,6.5
neo_k3_relic,6.75,6.5
neo_z8_relic,5,5
meso_r4_relic,err,err
lith_c8_relic,10,10.0
lith_t6_relic,13.5,13.5
saturn_six_scene,err,err
meso_p5_relic,err,err
lith_k6_relic,err,err
axi_g6_relic,err,err
volnus_prime_handle,22.266666666666666,12
volnus_prime_head,10.416666666666666,7.5
neo_t4_relic,4,4
meso_t5_relic,err,err
meso_z4_relic,err,err
neo_v10_relic,7.666666666666667,5
gara_prime_blueprint,29.63157894736842,20
